Word	Joy	Anger	Sadness	Fear	Disgust
anus	1.1496000289916992	2.559999942779541	2.439199924468994	2.4135000705718994	2.2348999977111816
apathie	1.1740000247955322	2.5044000148773193	2.3643999099731445	2.3561999797821045	2.1939001083374023
apathisch	1.1151000261306763	2.621500015258789	2.5450000762939453	2.4839999675750732	2.293299913406372
appel	1.5786999464035034	1.738800048828125	1.5506000518798828	1.7766000032424927	1.5947999954223633
applaus	2.3064000606536865	1.7922999858856201	1.5985000133514404	1.9585000276565552	1.5830999612808228
aquarium	1.5500999689102173	1.7990000247955322	1.601099967956543	1.8336000442504883	1.6419999599456787
arbeid	1.4738999605178833	2.4323999881744385	2.0915000438690186	2.5601000785827637	2.0176000595092773
are	1.4631999731063843	2.001699924468994	1.787600040435791	1.9840999841690063	1.8114999532699585
arend	1.5498000383377075	2.228300094604492	1.929800033569336	2.337399959564209	1.9023000001907349
argwaan	1.0355000495910645	2.8608999252319336	2.854599952697754	2.7683000564575195	2.4946000576019287
ark	1.4417999982833862	2.124300003051758	1.8845000267028809	2.1184000968933105	1.8869999647140503
arm	1.2685999870300293	2.344099998474121	2.1338999271392822	2.224299907684326	2.0650999546051025
armoe	1.0144000053405762	2.821500062942505	2.955699920654297	2.7295000553131104	2.5199999809265137
armoede	1.0144000053405762	2.821500062942505	2.955699920654297	2.7295000553131104	2.5199999809265137
armoedig	1.0164999961853027	2.8145999908447266	2.9402999877929688	2.719899892807007	2.512200117111206
armzalig	1.023800015449524	2.794300079345703	2.8945999145507812	2.691499948501587	2.489000082015991
arrest	1.0515999794006348	2.9554998874664307	2.847100019454956	2.8884999752044678	2.521699905395508
arrogant	1.0643999576568604	2.9707000255584717	2.826900005340576	2.9272000789642334	2.510499954223633
artistiek	1.878499984741211	1.7609000205993652	1.5643999576568604	1.8594000339508057	1.5851000547409058
arts	1.6938999891281128	2.040600061416626	1.7834999561309814	2.1582000255584717	1.7818000316619873
as	1.253600001335144	2.347899913787842	2.1422998905181885	2.222899913787842	2.0692999362945557
asiel	1.1194000244140625	2.656899929046631	2.533400058746338	2.525700092315674	2.297100067138672
asociaal	1.0144000053405762	2.821500062942505	2.955699920654297	2.7295000553131104	2.5199999809265137
aspect	1.4558000564575195	2.0332000255584717	1.8150999546051025	2.0136001110076904	1.8336000442504883
assertief	2.1465001106262207	1.9068000316619873	1.6757999658584595	2.071899890899658	1.664199948310852
astma	1.0276999473571777	2.83270001411438	2.879300117492676	2.736599922180176	2.4946999549865723
atlas	1.4805999994277954	1.957200050354004	1.7462999820709229	1.9521000385284424	1.7764999866485596
atleet	1.902999997138977	2.2074999809265137	1.9026999473571777	2.3952999114990234	1.857100009918213
attent	2.210599899291992	1.5961999893188477	1.4577000141143799	1.6957999467849731	1.4644999504089355
aula	1.4529999494552612	2.1166000366210938	1.874400019645691	2.122299909591675	1.8776999711990356
aura	1.5707999467849731	1.7694000005722046	1.5751999616622925	1.8111000061035156	1.6167999505996704
auto	1.5822999477386475	2.1923000812530518	1.9004000425338745	2.3076000213623047	1.8782999515533447
autonomie	1.8432999849319458	1.8077000379562378	1.6002999544143677	1.9098999500274658	1.6193000078201294
autononoom	1.8061000108718872	1.8686000108718872	1.6469999551773071	1.9746999740600586	1.6634999513626099
autoritair	1.0964000225067139	2.9391000270843506	2.7265000343322754	2.937700033187866	2.445499897003174
autoriteit	1.30239999294281	2.5425000190734863	2.2249999046325684	2.559799909591675	2.1243999004364014
avond	1.6634000539779663	1.7146999835968018	1.5303000211715698	1.7661000490188599	1.5707999467849731
avontuurlijk	2.275700092315674	1.9458999633789062	1.7074999809265137	2.1396000385284424	1.6800999641418457
azen	1.3170000314712524	2.5316998958587646	2.209700107574463	2.5625	2.1122000217437744
azijn	1.2235000133514404	2.422300100326538	2.2302000522613525	2.286900043487549	2.11929988861084
baai	1.5317000150680542	1.8348000049591064	1.6341999769210815	1.8579000234603882	1.674299955368042
baan	1.6047999858856201	2.023900032043457	1.773800015449524	2.1175999641418457	1.7802000045776367
baard	1.4449000358581543	2.0360000133514404	1.8187999725341797	2.0085999965667725	1.8378000259399414
baars	1.3973000049591064	2.2360000610351562	1.9773000478744507	2.218899965286255	1.9591000080108643
baas	1.354200005531311	2.499799966812134	2.1698999404907227	2.5601000785827637	2.0810000896453857
baat	1.6190999746322632	1.8401999473571777	1.6288000345230103	1.9045000076293945	1.6607999801635742
baby	2.018199920654297	1.770799994468689	1.5729000568389893	1.892300009727478	1.5823999643325806
bacon	1.5211999416351318	1.9457999467849731	1.728700041770935	1.9726999998092651	1.7556999921798706
bad	1.6073999404907227	1.5923999547958374	1.4319000244140625	1.6053999662399292	1.4900000095367432
bak	1.3846999406814575	2.1689000129699707	1.938599944114685	2.108099937438965	1.9347000122070312
baken	1.4668999910354614	2.0710999965667725	1.8380000591278076	2.0771000385284424	1.8488999605178833
bakken	1.6505000591278076	2.047800064086914	1.7901999950408936	2.156899929046631	1.7899999618530273
bakker	1.6469999551773071	2.0608999729156494	1.8005000352859497	2.1712000370025635	1.798200011253357
bal	1.5770000219345093	2.121999979019165	1.8493000268936157	2.224600076675415	1.8401000499725342
balans	1.701799988746643	1.648800015449524	1.479099988937378	1.6926000118255615	1.5230000019073486
balen	1.0582000017166138	2.7565999031066895	2.7513999938964844	2.6377999782562256	2.4217000007629395
balie	1.4515000581741333	2.0848000049591064	1.8529000282287598	2.0780999660491943	1.8626999855041504
balk	1.438099980354309	2.044600009918213	1.8265000581741333	2.0139000415802	1.844599962234497
balkon	1.5966999530792236	1.6434999704360962	1.4732999801635742	1.6653000116348267	1.5267000198364258
ballon	1.6478999853134155	1.7122999429702759	1.5285999774932861	1.7597999572753906	1.5705000162124634
balpen	1.472000002861023	2.0053999423980713	1.789199948310852	1.9954999685287476	1.8115999698638916
balsem	1.5267000198364258	1.7711000442504883	1.5784000158309937	1.7956000566482544	1.6243000030517578
bamboe	1.5384000539779663	1.7710000276565552	1.5779999494552612	1.7998000383377075	1.6226999759674072
banaal	1.2197999954223633	2.4226999282836914	2.232800006866455	2.2855000495910645	2.1203999519348145
band	1.5889999866485596	1.947100043296814	1.715000033378601	2.022599935531616	1.7351000308990479
bandiet	1.0982999801635742	2.987299919128418	2.791599988937378	3.0227999687194824	2.4718000888824463
bangerik	1.0550999641418457	2.7411999702453613	2.760499954223633	2.617300033569336	2.4195001125335693
banjo	1.5465999841690063	2.0409998893737793	1.7905000448226929	2.11929988861084	1.7975000143051147
bank	1.4940999746322632	1.8898999691009521	1.6855000257492065	1.8945000171661377	1.7230000495910645
bankroet	1.0144000053405762	2.821500062942505	2.955699920654297	2.7295000553131104	2.5199999809265137
bannen	1.1057000160217285	2.8069000244140625	2.6003000736236572	2.712899923324585	2.3791000843048096
bar	1.5888999700546265	2.0947999954223633	1.8288999795913696	2.1958999633789062	1.823799967765808
barak	1.2588000297546387	2.3575000762939453	2.152600049972534	2.2334001064300537	2.075200080871582
barbaar	1.07260000705719	2.9749999046325684	2.81850004196167	2.9514000415802	2.501699924468994
baren	1.615399956703186	2.322999954223633	1.996399998664856	2.4697999954223633	1.9444999694824219
barok	1.4960999488830566	1.9946999549865723	1.7740000486373901	2.0076000690460205	1.7955000400543213
baron	1.4282000064849854	2.1410999298095703	1.902400016784668	2.122999906539917	1.9020999670028687
bars	1.2325999736785889	2.479300022125244	2.2453999519348145	2.368299961090088	2.1401000022888184
barst	1.143399953842163	2.660399913787842	2.4790000915527344	2.5309998989105225	2.2822999954223633
barsten	1.1414999961853027	2.8475000858306885	2.5601000785827637	2.8635001182556152	2.3392999172210693
bas	1.5149999856948853	2.0004000663757324	1.7716000080108643	2.0353000164031982	1.7897000312805176
basketbal	1.7411999702453613	2.2128000259399414	1.9091999530792236	2.369499921798706	1.8741999864578247
bast	1.4381999969482422	2.0541000366210938	1.8352999687194824	2.0227999687194824	1.8515000343322754
bastaard	1.0815999507904053	2.7476999759674072	2.664900064468384	2.6289000511169434	2.383500099182129
baten	1.6358000040054321	1.944100022315979	1.7106000185012817	2.029900074005127	1.7285000085830688
bazaar	1.441499948501587	2.283900022506714	1.9875999689102173	2.3424999713897705	1.9550000429153442
bazig	1.0997999906539917	2.98799991607666	2.7897000312805176	3.0272998809814453	2.4693000316619873
bazooka	1.1485999822616577	3.0039000511169434	2.754499912261963	3.1196000576019287	2.4203999042510986
bed	1.715399980545044	1.4697999954223633	1.343000054359436	1.466599941253662	1.4007999897003174
bedaard	1.5250999927520752	1.7585999965667725	1.5667999982833862	1.7836999893188477	1.6138999462127686
bede	1.4221999645233154	2.0927000045776367	1.8697999715805054	2.0532000064849854	1.8795000314712524
bedeesd	1.3639999628067017	2.1702001094818115	1.9392000436782837	2.1010000705718994	1.9371000528335571
bedelaar	1.0534000396728516	2.742300033569336	2.7669999599456787	2.6191000938415527	2.422499895095825
bedreiging	1.0951000452041626	2.9895999431610107	2.7904999256134033	3.0236001014709473	2.4728000164031982
bedreven	2.0153000354766846	1.9336999654769897	1.6971999406814575	2.0845000743865967	1.690600037574768
bedrieglijk	1.0250999927520752	2.8710999488830566	2.913100004196167	2.7855000495910645	2.5190999507904053
bedrijvig	1.8193999528884888	2.1726999282836914	1.878499984741211	2.3385000228881836	1.8451999425888062
bedroefd	1.0267000198364258	2.787100076675415	2.878499984741211	2.68149995803833	2.4809000492095947
bedroefdheid	1.0271999835968018	2.786400079727173	2.876800060272217	2.680500030517578	2.4800000190734863
bedrog	1.0383000373840332	2.9514999389648438	2.855299949645996	2.875499963760376	2.522200107574463
beek	1.5290000438690186	1.8393000364303589	1.6383999586105347	1.8605999946594238	1.6785000562667847
beeld	1.5053000450134277	1.9041999578475952	1.6978000402450562	1.9134000539779663	1.732300043106079
beeldschoon	2.6270999908447266	1.523900032043457	1.444000005722046	1.6439000368118286	1.413699984550476
been	1.475000023841858	2.1161999702453613	1.8659000396728516	2.1465001106262207	1.8669999837875366
beer	1.5358999967575073	2.2955000400543213	1.9812999963760376	2.4077000617980957	1.9408999681472778
beerput	1.0390000343322754	2.762700080871582	2.820199966430664	2.646899938583374	2.4512999057769775
beest	1.304800033569336	2.6184000968933105	2.276900053024292	2.706199884414673	2.142199993133545
beet	1.2483999729156494	2.5736000537872314	2.2832999229431152	2.525399923324585	2.171799898147583
begeerte	1.728700041770935	2.1029999256134033	1.829800009727478	2.2381999492645264	1.8149000406265259
begrafenis	1.0144000053405762	2.821500062942505	2.955699920654297	2.7295000553131104	2.5199999809265137
begrijpend	1.9634000062942505	1.5806000232696533	1.4378999471664429	1.6426000595092773	1.4658000469207764
behangpapier	1.4731999635696411	1.9539999961853027	1.7430000305175781	1.947100043296814	1.7741999626159668
behoeftig	1.1926000118255615	2.580899953842163	2.3643999099731445	2.455899953842163	2.218600034713745
behoorlijk	1.6471999883651733	1.9496999979019165	1.7146999835968018	2.039099931716919	1.7310999631881714
behulpzaam	2.2560999393463135	1.6162999868392944	1.4732999801635742	1.7278000116348267	1.475100040435791
beige	1.427299976348877	2.0657999515533447	1.8457000255584717	2.029400110244751	1.86080002784729
beïnvloedbaar	1.1744999885559082	2.5164999961853027	2.370300054550171	2.365799903869629	2.199399948120117
beitel	1.372499942779541	2.305999994277954	2.0311999320983887	2.290600061416626	1.999899983406067
bek	1.2308000326156616	2.4791998863220215	2.2481000423431396	2.366499900817871	2.1410999298095703
beker	1.52839994430542	1.9142999649047852	1.701300024986267	1.9428000450134277	1.7316999435424805
bekken	1.420300006866455	2.252700090408325	1.9776999950408936	2.2718000411987305	1.954200029373169
bekommerd	1.4871000051498413	2.188699960708618	1.909999966621399	2.2583999633789062	1.8940000534057617
bekrompen	1.0217000246047974	2.7995998859405518	2.906599998474121	2.6989998817443848	2.4951000213623047
bekwaam	2.1303999423980713	1.6291999816894531	1.4776999950408936	1.7274999618530273	1.488800048828125
bel	1.4675999879837036	2.2014000415802	1.9259999990463257	2.2535998821258545	1.9093999862670898
belaagd	1.0678000450134277	2.928299903869629	2.767400026321411	2.8624000549316406	2.4809999465942383
belabberd	1.0509999990463257	2.7441000938415527	2.778599977493286	2.6233999729156494	2.428999900817871
belangrijk	2.008699893951416	1.8503999710083008	1.6327999830245972	1.9850000143051147	1.636199951171875
belasting	1.059499979019165	2.7676000595092773	2.7455999851226807	2.651700019836426	2.4228999614715576
belazerd	1.0283000469207764	2.884500026702881	2.9019999504089355	2.8006999492645264	2.5190999507904053
beledigd	1.0321999788284302	2.896699905395508	2.8935999870300293	2.8145999908447266	2.5202999114990234
belediging	1.0378999710083008	2.9186999797821045	2.876199960708618	2.839600086212158	2.5209999084472656
beleefd	2.0815000534057617	1.5049999952316284	1.3961999416351318	1.5570000410079956	1.4163000583648682
belezen	1.6075999736785889	1.9378999471664429	1.7067999839782715	2.0160999298095703	1.7272000312805176
belg	1.5234999656677246	2.0130999088287354	1.7776000499725342	2.061000108718872	1.7924000024795532
bellen	1.5781999826431274	2.1428000926971436	1.8641999959945679	2.2493999004364014	1.8513000011444092
belonen	2.2532999515533447	1.7218999862670898	1.5468000173568726	1.8622000217437744	1.5413000583648682
bemind	2.281399965286255	1.5788999795913696	1.4493999481201172	1.6821999549865723	1.4507999420166016
bemoeiziek	1.0608999729156494	2.9697000980377197	2.8294999599456787	2.9189999103546143	2.5136001110076904
benauwd	1.03410005569458	2.8726000785827637	2.8691000938415527	2.7836999893188477	2.503700017929077
bende	1.1088999509811401	2.9045000076293945	2.652100086212158	2.90939998626709	2.4003000259399414
benieuwd	1.9534000158309937	1.871000051498413	1.6484999656677246	2.0006000995635986	1.654099941253662
beren	1.4617999792099	2.3587000370025635	2.035399913787842	2.4507999420166016	1.9854999780654907
berg	1.5116000175476074	1.9278000593185425	1.7168999910354614	1.9431999921798706	1.7474000453948975
berk	1.4958000183105469	1.9132000207901	1.7064000368118286	1.9176000356674194	1.7408000230789185
berm	1.4221999645233154	2.0794999599456787	1.858199954032898	2.039799928665161	1.8708000183105469
beroemd	1.8698999881744385	1.9192999601364136	1.6864999532699585	2.0448999404907227	1.6923999786376953
beroerd	1.0398000478744507	2.7616000175476074	2.8173999786376953	2.645400047302246	2.4498000144958496
berouw	1.2937999963760376	2.3241000175476074	2.0969998836517334	2.2183001041412354	2.0467000007629395
berustend	1.5205999612808228	1.787600040435791	1.5932999849319458	1.808500051498413	1.6383999586105347
berusting	1.4912999868392944	1.8569999933242798	1.6555999517440796	1.8624000549316406	1.6973999738693237
bes	1.5378999710083008	1.8438999652862549	1.6405999660491943	1.8717999458312988	1.6792000532150269
beschaafd	1.892199993133545	1.5424000024795532	1.409500002861023	1.583400011062622	1.445099949836731
beschaamd	1.063099980354309	2.7265000343322754	2.7263998985290527	2.599100112915039	2.399899959564209
beschadigd	1.0269999504089355	2.812000036239624	2.8756000995635986	2.711400032043457	2.4870998859405518
bescheiden	1.680400013923645	1.5364999771118164	1.3937000036239624	1.5470000505447388	1.448799967765808
beschermen	2.1101999282836914	1.8210999965667725	1.611899971961975	1.965999960899353	1.610200047492981
bescherming	2.0903000831604004	1.6757999658584595	1.5087000131607056	1.7817000150680542	1.5197999477386475
beschuit	1.517300009727478	1.8351999521255493	1.635699987411499	1.850600004196167	1.6775000095367432
beslissend	1.6854000091552734	2.126499891281128	1.848099946975708	2.2560999393463135	1.8317999839782715
besluiteloos	1.1109000444412231	2.6324000358581543	2.5517001152038574	2.496000051498413	2.2948999404907227
besmet	1.0196000337600708	2.84689998626709	2.933300018310547	2.7583000659942627	2.519200086593628
besmeurd	1.076300024986267	2.723599910736084	2.678499937057495	2.598099946975708	2.3794000148773193
bestendig	1.6857000589370728	1.7884999513626099	1.587499976158142	1.8595999479293823	1.6191999912261963
bestrijden	1.4048999547958374	2.5485999584198	2.200500011444092	2.680999994277954	2.086199998855591
betamelijk	1.5046000480651855	1.9603999853134155	1.7454999685287476	1.9736000299453735	1.7721999883651733
beter	1.9566999673843384	1.674399971961975	1.503000020980835	1.7617000341415405	1.524899959564209
beton	1.419100046157837	2.0587000846862793	1.8387999534606934	2.019700050354004	1.8561999797821045
betrouwbaar	2.4161999225616455	1.4910000562667847	1.4121999740600586	1.5750000476837158	1.4005999565124512
beu	1.1332000494003296	2.5896999835968018	2.483799934387207	2.4463000297546387	2.257999897003174
beugel	1.2483999729156494	2.367500066757202	2.1670000553131104	2.239799976348877	2.082900047302246
beuk	1.374400019645691	2.2901999950408936	2.020699977874756	2.269399881362915	1.9924999475479126
beuken	1.228700041770935	2.7548999786376953	2.421999931335449	2.8320999145507812	2.2409000396728516
beul	1.0667999982833862	2.9739999771118164	2.822200059890747	2.939300060272217	2.5064001083374023
beurs	1.509600043296814	2.079900026321411	1.8293999433517456	2.1347999572753906	1.8335000276565552
beurt	1.4656000137329102	2.1635000705718994	1.9017000198364258	2.1993000507354736	1.8934999704360962
bevel	1.1468000411987305	2.8322999477386475	2.544100046157837	2.8387999534606934	2.3322999477386475
beven	1.1088999509811401	2.8441998958587646	2.6066999435424805	2.783799886703491	2.3850998878479004
bevooroordeeld	1.0307999849319458	2.80049991607666	2.858799934387207	2.6963000297546387	2.477400064468384
bevreesd	1.0709999799728394	2.9430999755859375	2.7804999351501465	2.891700029373169	2.4862000942230225
bevriend	2.1928000450134277	1.569599986076355	1.4397000074386597	1.6584999561309814	1.4490000009536743
bevrijd	2.2660000324249268	1.662500023841858	1.5056999921798706	1.7884999513626099	1.503600001335144
beweeglijk	1.8795000314712524	2.1375999450683594	1.8518999814987183	2.3087000846862793	1.8207000494003296
bewonderenswaardig	2.3577001094818115	1.6052000522613525	1.469599962234497	1.7267999649047852	1.4637000560760498
bewondering	2.2139999866485596	1.7138999700546265	1.5398999452590942	1.8467999696731567	1.538100004196167
bezem	1.3402999639511108	2.2523000240325928	2.0136001110076904	2.168800115585327	1.993299961090088
bezig	1.59660005569458	2.1923999786376953	1.8995000123977661	2.3120999336242676	1.8767999410629272
bezitter	1.4041999578475952	2.2430999279022217	1.9781999588012695	2.2388999462127686	1.9585000276565552
bezorgd	1.3344999551773071	2.5041000843048096	2.1823999881744385	2.538599967956543	2.0941998958587646
bezorgdheid	1.4215999841690063	2.3361001014709473	2.028899908065796	2.3933000564575195	1.9866000413894653
bezwaar	1.1620999574661255	2.720599889755249	2.4546000957489014	2.6319000720977783	2.2911999225616455
bidden	1.4529999494552612	2.008699893951416	1.7936999797821045	1.9866000413894653	1.8172999620437622
biecht	1.2552000284194946	2.3838999271392822	2.174799919128418	2.262700080871582	2.089900016784668
bieden	1.5699000358581543	2.136399984359741	1.8598999977111816	2.2397000789642334	1.8486000299453735
bier	1.5384000539779663	2.0374999046325684	1.7905000448226929	2.1071999073028564	1.7990000247955322
biet	1.4408999681472778	2.044300079345703	1.8264000415802002	2.0148000717163086	1.8442000150680542
big	1.4917999505996704	2.081899881362915	1.8367999792099	2.1184000968933105	1.8427000045776367
bijbel	1.4157999753952026	2.067500114440918	1.8468999862670898	2.026400089263916	1.8628000020980835
bijl	1.172700047492981	2.7228000164031982	2.4467999935150146	2.6561999320983887	2.283400058746338
bijster	1.3109999895095825	2.348900079727173	2.089099884033203	2.268199920654297	2.049099922180176
bijten	1.166599988937378	2.865999937057495	2.5448999404907227	2.955399990081787	2.3048999309539795
bijtend	1.097499966621399	2.9867000579833984	2.7929999828338623	3.0197999477386475	2.473299980163574
bikkelhard	1.3174999952316284	2.5922000408172607	2.25219988822937	2.6777000427246094	2.127000093460083
bil	1.486799955368042	2.0694000720977783	1.8301000595092773	2.0959999561309814	1.8388999700546265
biljart	1.5562000274658203	1.9723999500274658	1.7386000156402588	2.0383999347686768	1.757200002670288
billijk	1.6123000383377075	1.795799970626831	1.594599962234497	1.8517999649047852	1.63100004196167
binden	1.4305000305175781	2.3055999279022217	2.0058999061584473	2.3603999614715576	1.969499945640564
bips	1.5205999612808228	1.9593000411987305	1.739400029182434	1.9886000156402588	1.7645000219345093
